	Technique	Algorithm	Classifier	Seed	F1	F2	F3	F4	F5
142	Fairlearn	true_positive_rate_parity	VotingClassifier	7	0.0022172949002217	0.1107142857142856	0.98989898989899	0.6897203325774754	0.6309523809523809
143	Fairlearn	equalized_odds	VotingClassifier	7	0.0022172949002217	0.1107142857142856	0.98989898989899	0.6897203325774754	0.6309523809523809
144	scikit-lego	DemographicParityClassifier	OneVsRestClassifier	7	0.0343137254901961	0.0957285429141716	0.9494949494949496	0.6502267573696145	0.6150793650793651
145	scikit-lego	EqualOpportunityClassifier	OneVsRestClassifier	7	0.0343137254901961	0.0957285429141716	0.9494949494949496	0.6502267573696145	0.6150793650793651
146	Proposal	nsga2	FairVotingClassifier	7	0.0439560439560439	0.1225071225071224	0.9696969696969696	0.6712018140589568	0.5952380952380952
147	ProposalWeighted	F1_nsga2	FairVotingClassifier	7	0.0408653846153846	0.0787063305503769	0.9191919191919192	0.6570294784580498	0.6428571428571429
148	ProposalWeighted	F2_nsga2	FairVotingClassifier	7	0.0341463414634146	0.1087837837837837	0.98989898989899	0.6897203325774754	0.628968253968254
149	ProposalWeighted	F3_nsga2	FairVotingClassifier	7	0.0408653846153846	0.0787063305503769	0.9191919191919192	0.6570294784580498	0.6428571428571429
150	ProposalWeighted	F4_nsga2	FairVotingClassifier	7	0.0111111111111111	0.0898443898443898	0.9393939393939394	0.656084656084656	0.628968253968254
151	ProposalWeighted	F5_nsga2	FairVotingClassifier	7	0.0027777777777777	0.1133333333333334	0.9797979797979798	0.7014361300075587	0.636904761904762
152	Proposal	rnsga2	FairVotingClassifier	7	0.0848861283643891	0.0882158225753062	0.9595959595959596	0.63567649281935	0.623015873015873
153	ProposalWeighted	F1_rnsga2	FairVotingClassifier	7	0.0848861283643891	0.0882158225753062	0.9595959595959596	0.63567649281935	0.623015873015873
154	ProposalWeighted	F2_rnsga2	FairVotingClassifier	7	0.0467479674796748	0.0933333333333333	0.9494949494949496	0.6390778533635676	0.6150793650793651
155	ProposalWeighted	F3_rnsga2	FairVotingClassifier	7	0.0595238095238094	0.0920754716981132	0.9494949494949496	0.63567649281935	0.6150793650793651
156	ProposalWeighted	F4_rnsga2	FairVotingClassifier	7	0.0467479674796748	0.0933333333333333	0.9494949494949496	0.6390778533635676	0.6150793650793651
157	ProposalWeighted	F5_rnsga2	FairVotingClassifier	7	0.0848861283643891	0.0882158225753062	0.9595959595959596	0.63567649281935	0.623015873015873
158	AIF360	AdversarialDebiasing	AdversarialDebiasing	7	0.0297435897435897	0.1059392726059392	1.0	0.6585411942554801	0.6071428571428571
159	AIF360	PostProcessingMeta	PostProcessingMeta	7	0.0535714285714285	0.0698544698544698	0.9393939393939394	0.5721844293272864	0.5952380952380952
160	Voting		VotingClassifier	8	0.2115384615384615	0.0657774157417778	0.9655172413793104	0.6614535941765242	0.7133740288568258
